0,272.74656587053875,404.2671608677592,408.4589395003958,402.2607763457402,519.7326238430487,314.2335362433874,643.2953342371172,152.39780401611372,162.1469404261172,124.40333491978593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,273.0235057611029,398.27075705655113,416.1992212156507,403.7771938079768,527.6757956380911,314.94742508758804,650.4026306753066,155.1520851843283,155.62129160942928,127.87413424857297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,265.04715681173644,398.73178287886634,410.973010815291,399.2344762591098,533.0006677963094,319.42522887744764,655.0402516785983,160.0410539078198,147.70911236644082,128.7607280338476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,270.0190127311224,403.43235357860453,415.1058547233111,394.09713495324286,539.3804165316689,315.8050661164043,647.4000278997364,161.82014822586848,151.82391615469714,133.90620850252935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,276.48010110511285,399.8942658782061,414.6745750809794,388.1058601471656,545.7077335627262,319.47662515767365,651.8288891596087,156.82348251594738,156.17285441559494,128.87020919736352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,274.776601240304,394.0318709223489,410.6451823407942,382.92249765677815,543.3603168366832,325.2125138880092,651.6973325485726,150.82429384307858,157.72629324396232,134.75600486499994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,268.7544596321333,397.9815884285468,403.42317328484245,385.50347696173395,548.473431429864,329.8270597243633,659.669902211734,151.32073094221218,149.89497700378772,133.53038324931376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350,274.4036230320819,402.22998942131846,407.09005454746745,380.1708777112963,552.3055260410745,324.5602090405071,663.3097347572873,145.97771814883555,150.39871817271074,139.51847666204011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,271.26540926113154,396.71090588694454,413.385424608554,376.4685571371009,544.3067343717306,324.45592982580115,655.7511548095814,147.94321462821492,157.2693231706648,142.59208491069103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450,278.11757803851896,393.61423380816615,407.12382626877906,380.20295364190883,540.2463566508001,319.28618614942843,659.790702051933,142.76429990906715,149.74023077186956,144.62024461923284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,285.5330038769632,391.3628018095428,404.4487756972899,385.8575808398314,543.0543551942166,313.66793298662543,658.2035585613054,136.88356451786484,152.91624635484976,150.12715122111697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550,292.1060512981785,394.78292085339666,400.56150475845567,380.61352395469436,550.6540805969084,311.7938071198359,655.0126740869194,142.38563405145914,149.54698281843918,144.68522733681874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600,284.1203906814607,395.1420013310952,394.7128395162238,376.5197937336827,542.6541245311386,311.773922276729,658.328721245694,136.9253542900421,151.41366583549444,150.5196052525895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
650,288.3863736329406,400.21775561690794,398.2098181602356,371.12338136486113,536.5595700770203,315.66065977471567,655.3921864235094,131.34418691023438,143.4274815173323,150.87207336524887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700,294.17205457034214,396.0739872171351,390.2109858472403,371.22589193054773,529.5646233714181,312.74908282579213,654.793150745808,137.32734246516299,145.11760100046794,156.7366463739732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750,301.7041803443495,398.09580156198734,387.8974844947519,365.4822573918371,527.8184864843244,318.6044172192308,647.7845648449619,140.22041083017515,150.1051083811283,161.4278810938439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
800,296.0483293629662,402.33919456676153,387.39484072709837,371.47040267640534,534.4278979135613,315.2239482703306,644.7420407143004,145.7695516546017,148.18049913011572,167.25166268894094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
850,303.52526900542233,404.4731223163528,391.0182267895068,366.12110563739697,531.2451691555862,320.7286743016515,652.3513269833295,143.91737620591158,140.69504121892052,165.1345998837565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
900,305.59933771243635,398.6782746534109,383.35513440697827,364.3982240354089,530.8026980166833,314.7378585515786,648.6311680646234,138.60557473079893,144.12169150161952,159.71286924123612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
950,313.59854004629034,398.5935478134423,391.3431413998896,364.72663864862704,537.1694210308178,318.37089741862576,641.4569226358908,141.2604266894163,140.72017796160355,165.14349622353402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000,308.17460143468827,403.00396169310085,398.84388210778854,362.64022426780815,538.0070170517758,312.40387399740126,640.1720178105757,147.1825313422664,135.79968588377818,169.87437100659818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050,311.9980309228831,408.27435353419776,396.417493664998,368.35759774761857,536.9030799008358,318.34647393819404,647.5365887908665,149.52597763573985,127.80002692370842,169.9297722155099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1100,304.5732223794121,410.50832369451757,390.1230638468483,364.6543780388762,529.391854347464,316.2813859228577,639.9363469627026,147.65303013612777,131.37605305121858,164.5625782662807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1150,296.8038333777679,411.93856298547064,386.82351451068274,370.1202766818481,537.105063103844,314.6892628095959,647.6927823202063,146.1837744805362,133.32460921717797,158.7432776220188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1200,296.77179840512844,417.93851488030253,380.5254848676993,366.42050132088934,536.1568110325742,308.7315610605782,654.3940421772518,142.9065991824025,133.28326408932793,152.74335775159747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1250,290.344394619008,414.36608289064645,374.7563094611172,370.57719423828775,543.7458276370769,306.833182759415,659.3458135606454,147.61908022679035,126.96071051750852,149.06718577024867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1300,290.50838560729426,408.36734363455145,366.9039347103526,369.42986317877444,539.3280810552172,311.8353800031657,667.3373572409254,147.34327838945998,121.68885230364697,144.554234970353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1350,292.4392590035549,414.1899587651678,362.90906958121246,374.62823716373254,531.3555184217341,311.3388794054371,660.2277684957945,144.59232706678108,128.19534009465775,148.04521038587845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1400,285.4954726497097,417.1696240111453,357.9975881952944,369.89209847170434,530.8464709810564,305.35103841134617,655.832190581654,139.5791565804117,133.86208717822484,152.28041844908174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1450,283.83648055541636,423.0391944121609,354.5119297277601,375.2926289168861,527.0108897659662,300.0856155254208,662.5857219475458,136.3629055912043,134.3797407199201,146.292992492875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1500,289.0375032195632,427.59814350449074,355.2831249820274,369.32057252420316,531.9606977817183,304.79925667017807,654.6272283836099,135.7525050190844,131.34121959518438,140.74261804395934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1550,296.9327659487008,428.5658546552546,352.4305456656552,374.92617865330647,535.8337431257775,310.04923094312545,657.7457133460479,130.2271347608379,135.48965087169688,145.87288766099994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1600,303.7841466898389,431.6635073700096,357.7937188405003,370.47416112280973,529.1590233495614,313.3567322959304,652.0967169052927,134.4756606295292,128.0695305644627,143.63017262622157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1650,296.2790878250486,429.58584608077877,350.30600396350667,368.3615925841637,525.5080851775682,308.017983295822,653.0895331005455,128.5220438505137,123.60561290092798,138.65108541168962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700,303.91102295499496,427.78685164723737,346.6719834918526,373.70683028294985,532.9770029757843,305.86831177569087,656.1743580773746,122.98605537869935,118.27250977420589,143.12337578797982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750,305.0157921124077,421.84433867933257,354.6116892552199,372.9715730354354,531.1997888399833,300.0182391840495,650.4619034668852,127.18658184055425,116.63988809065341,148.9971039372558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1800,300.55422354103183,426.82461008851675,349.31897083822025,368.47237737242256,525.7741019374632,295.6090350699094,647.896918762704,121.50334068120117,110.87289494924426,153.1554998942509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1850,305.1137174933421,421.89447866221576,342.76914291848016,365.0272922138585,527.0820833755593,289.6897727582993,644.6817062565185,126.99743795043372,118.86659220220534,153.39362250605288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1900,302.17170626826334,427.4740235000789,336.2765178944154,368.53275565212175,521.3307386395037,285.51920397557143,637.1998769943111,129.12170367681722,115.52236605029627,147.9430183938696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1950,304.446443259759,433.2263607673104,337.9922941456661,374.3931364348696,513.4599673803615,284.44511604631623,633.2433897014391,134.33656150512905,110.66120950227614,152.7082729328526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,306.37359513878613,427.40305215709753,332.225562393918,378.5517362903679,512.8234765945558,290.4260958746776,627.1012023340304,138.1808901940291,102.9743485574235,151.0460169483076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050,298.3916727627473,426.9999209248963,334.88836047210407,372.89385706338896,505.18403894931146,288.6451036621068,628.4848021731901,132.27130654030563,110.71389062232966,149.52747740260236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2100,291.1504915680225,424.4493369948609,329.1790359265218,377.0967765776888,511.23309214329413,292.5716208776818,631.2572374171641,126.64312729785881,113.45876904260612,155.16324921155353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2150,294.42682901821394,429.9230840901573,336.7665558153343,375.19503596985277,518.0083303305584,295.76208839389835,623.2735496261859,126.26016488899313,120.27824624698806,158.30025192045255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2200,295.5529312584025,423.98282397536764,342.41846483127273,370.94868959708725,524.1383904253911,291.9068868013771,616.7245453493163,122.81419906978967,122.92609578766154,152.6384278146012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2250,299.6091927287163,429.1543849459549,343.7526305151101,376.86466382662377,517.7766434582426,295.5448256042381,618.5580132458598,128.6544985015991,128.11606205393662,157.20445899190892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2300,304.6283575305096,433.82658907136477,341.6323981921044,382.6501064094579,511.36030150627664,299.12842543191647,626.5536274865644,128.85314646669025,135.53722416832406,154.96368379334726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2350,304.3158318342256,439.8220089336558,340.1840206613204,388.55095286756716,512.570593212785,293.19748565675,618.5562493821479,129.00674722657456,133.10260458180252,160.6790886741296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2400,296.3159854621698,439.85919277721445,348.01850049528747,387.336757362807,520.0049332253994,295.4135533620495,617.6120585110488,134.96481178433154,139.48447989556504,157.06103492145144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2450,303.63711528985465,442.2779931308977,355.7991225831412,385.9412897141756,524.2844396254562,300.48290011944135,609.7220942660119,135.9565330754577,147.47410992514455,157.36643505999675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2500,295.6371219483335,442.28573433784317,363.5472852018834,387.43489659647696,519.9829087841158,305.5417506051556,602.6558819819451,138.76964740401456,142.57606307084677,162.1103932775479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2550,297.69627145178674,436.4878946005905,366.5490260957565,381.8732760791814,521.2075976471247,311.4710277254049,608.7660207544932,134.89669764299717,135.84049546928773,158.87302202756499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2600,289.776116985236,437.3334853346999,360.72051734058977,377.76340707869525,513.244684842683,310.89395661736614,612.1767189946124,140.32408327994077,127.88170079495735,158.26483383780308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2650,284.9593481998162,442.12402709823147,364.72741734918,372.5702458852937,519.3113931083737,314.8051221834969,613.2765385185317,146.26711266913517,119.92509861394754,157.6407176828313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2700,277.00533994448347,441.4815818638493,368.15073207604075,367.14733011903076,511.36011819067744,314.14391851551125,618.6176485011632,150.73402503522277,112.01519355966055,158.53865345063042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2750,283.4578412115374,445.0284735187705,361.4754168547996,363.8405047884305,512.4923463353921,308.20431344207174,617.4100563514606,144.80277574228398,119.99001497832896,158.0629953497371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2800,290.2451721486306,448.2044502263501,353.55185925587335,364.667967581721,513.5476642024805,314.1518798445733,614.3765619029045,150.35469659724043,125.06511774137023,153.42490584878726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2850,291.2933998538848,454.1527218666116,354.4368829676889,370.6311389132448,505.54977800879107,314.28979918130784,607.4401297868502,147.3654117173074,128.38516060322485,158.88381965191144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2900,283.32287224752287,453.63817066131224,350.11197511587164,365.58351231342334,497.55009962293616,314.3435994519693,599.4501492419618,147.66560936373583,134.478518099253,154.99602665788532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2950,283.2494449614783,459.63791792631736,350.39164972946304,371.57984472892224,493.70693580725475,309.08128753744126,599.7221846739653,153.6621394568064,129.84449716703938,159.88691518911264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3000,282.39991164764297,465.6039920036428,346.03502702091623,376.61210656617277,489.25405403975554,314.0659301755978,592.0107140901129,152.0652872229293,136.92497367385533,157.09404847272774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3050,276.262917802324,469.45298342090604,338.08442623334935,377.2778544562684,497.04570402362106,312.7055139993772,598.9981055298439,154.98705090061358,143.708474672592,160.27462455853015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3100,271.03385641891504,464.91211171606744,346.08187509209034,377.42936884634406,496.5548501961619,318.69420940551856,591.0476970275898,155.65408921592905,146.2562856052803,165.9622093659279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3150,263.03610742780546,464.76978733374494,351.54673709182657,381.811274467151,501.0238253286677,323.67074403933634,585.330863147296,159.8512630676574,140.2793829301093,161.9740259628623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3200,255.43355418188,462.9021240663535,353.4093219682586,387.6463890665118,498.2275767705821,329.29229268057304,591.0995225553986,155.69416734392954,146.93320917994293,158.6429284885565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3250,254.8236420783646,468.88466149328343,359.63247762470473,391.41675876888166,490.8536975738837,326.9653694124397,597.1306193687872,159.6361912613465,139.04576996576284,159.6458842385627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3300,247.11511401320894,470.4894853858486,356.98566625258627,385.7546616196146,487.4886012001392,321.52199535791993,594.4267520002975,153.98927887888837,146.86281061438152,160.92173884138265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3350,239.7608677338246,468.12787106827557,353.0768277306848,380.5196303835134,480.42522054089335,318.7048837724111,589.7557837849229,149.11820030621422,148.36937697703337,166.81438425831092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3400,247.75468412001817,468.36373334991504,356.60842426611515,375.13591400215546,481.5072724366014,312.7600200583774,586.9301676437519,143.5049178395732,143.27929415380305,171.44323071068095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3450,253.84055952089076,464.46935370222496,357.47945658603993,369.1715839670697,486.5685606071775,317.40659311339255,594.7005077642206,144.93224772676916,147.48998139642742,166.34157034062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3500,260.5951903869702,461.2544017511157,362.12871229321695,364.288835046613,483.5492409463657,322.9628586030926,602.6484411895318,145.61567605153078,150.40205183279969,160.75319729941617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3550,267.0515598204179,464.7973317148743,367.6959215819862,368.5976604855766,489.92240894939425,326.5895355121803,596.0909878620396,149.05259193571982,152.5891963815865,166.5246117085126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3600,268.6489274310089,458.9181536768228,370.52073618227905,362.9841510982495,496.69920846340847,329.77813723473935,593.9232486859842,143.2770607816757,160.24515546441197,164.78398296616615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3650,260.66514370194506,459.2999893996657,373.47249933647606,357.4075042084637,494.85104245070204,335.61583017322806,585.996546507802,142.46671620968695,162.5092272102787,159.02927938905796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3700,268.40921369094156,457.7944907270966,366.57977778781935,360.4531312669911,499.54942051392806,330.7596022635295,579.8134467927564,146.27397491202302,163.8375546994243,153.1125662245646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3750,270.6895053015107,463.54559079326276,358.58143636693444,360.3309606295061,499.6872422729001,324.7604927126003,572.0697631066237,147.78059087839645,170.29506752590277,149.5708086024334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3800,268.7809022015755,469.3723346731146,365.8502251582512,357.82493806420143,492.1069329070958,326.67833963800103,568.1572027469829,142.54712379809544,178.29190902664774,149.40222366322078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3850,276.0744988977327,471.83747951044467,362.9248501262504,352.24047508476394,493.9617247042537,332.5148504026979,575.0171877438279,139.46020125505638,185.4775411275724,152.03969667009036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3900,270.01386067804265,467.92102400729607,354.9433104250746,352.6478459221921,501.86419517839056,333.4488821088163,576.4982538437621,145.35648180335878,191.64693108431493,155.85944509157375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3950,269.87339356040786,461.92194896973933,350.96626038805795,357.85389803144193,502.9296134132423,327.5023287170207,574.1260298695028,139.62633684040438,195.205310897309,161.2332321521478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4000,269.01982754720296,467.8876992659611,358.8320112069782,358.9484777593482,510.89093395866126,326.913029527421,581.985152850553,138.5052973195093,202.13279492443306,164.23416623053768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4050,261.6429003224899,465.56621667810396,356.41623442452345,353.2285771765355,514.3432461345482,332.32559514920564,578.2106790608901,133.2150933507317,196.53841679604201,168.52315212618672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4100,265.5846833221312,470.7873343808428,350.3408244950746,349.3250167208234,517.9135638486546,326.9562639362947,575.2416399896559,138.78657914303483,204.43691780959753,169.47588292662837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4150,269.1066181730506,465.4000590134092,342.5138502481425,348.0838915448049,511.08522137990053,323.8301276212417,578.9737293522344,144.0936709838383,199.93984870328393,164.51360443612273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4200,269.21945163806174,471.399462199782,335.2448219915962,345.5782597151836,503.9898598554278,326.6016637874915,574.5744230999111,139.08234044392415,191.94798036033097,164.2431460867234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4250,261.90454791665394,473.82883521455875,335.56705482412525,339.5831289096112,498.8687436075483,331.2112157951527,580.3026406720556,143.2707747502579,199.66966175155412,165.81199774542046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4300,265.1862618622017,468.3569001008605,330.2755080986447,335.08315808145227,498.59354213185713,337.2076646261797,574.0434496043421,147.00744058192436,202.43286343913067,171.442730645674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4350,263.0225081087051,462.58052836308224,324.3891880779516,331.0198994636225,503.81391863163446,332.66117543942005,568.6862857336603,142.55135515464102,196.84555466373584,175.73689693434085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4400,267.8053050644652,467.3901780353541,332.3889331264965,330.9719982472172,510.9023416966016,335.442680495909,561.5103165908347,139.89912494038109,194.59612310147398,181.49482906543346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4450,264.4221889398974,461.95309053612016,335.22081795950027,336.58350347439017,509.7723252881661,341.38252248796783,567.7259727230694,143.67644682245177,192.74424319961886,175.6577982092214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4500,272.4178205574,461.7548363850389,341.75758190760007,333.1244894007938,516.4371717979346,344.70120435177904,561.8018455121615,139.64421379424002,200.31713561246934,173.7235395571384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4550,280.17448954735715,463.2233980883334,347.95504589108003,329.3303906807318,510.18992655884705,348.449098279576,561.0413344537683,133.67138675018793,201.46231423133756,167.78533121319123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4600,288.1146193151228,463.95607526141913,345.8608069598961,335.12115633440413,510.1330841602027,354.44894682180734,554.3433219003234,130.39047938231468,209.3749136426334,168.66981322994056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4650,284.0209217711247,458.8011336773395,348.85082300720256,329.5559843001605,515.2906000167906,359.0356141283969,552.6537760937975,136.2551453718919,203.17884490855783,172.46519356483043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4700,290.8661280150605,461.90645535252315,352.1017829385256,324.0737326201686,513.5687449746663,364.89499195866404,545.9416640782196,132.99048640604076,210.95382841095346,173.87822850418257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4750,294.9893332165261,467.048151387147,344.41295920469577,325.73087448024836,518.1461541237273,359.97420740905443,547.8707891141906,138.81342750869834,218.50538594709104,175.85885039208853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4800,297.6818172950385,472.69812243454305,340.09258971833736,330.7806867757209,511.7883516949412,363.6160230147027,551.2586816804295,144.248841796247,219.46084305324493,169.90179619420314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4850,296.9140637836861,478.6704282649587,334.89630426645664,326.21870010923476,515.6067616931939,358.3435846214685,557.1425079670911,148.3141315618689,215.08627152345002,164.87830067703356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4900,290.75705233977743,482.5013949405853,342.53908730964463,327.9916003847865,523.4903777025525,357.32386077549177,560.7334134275787,142.9525285963105,222.57048133416407,162.75875721818883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4950,293.7420100369915,476.9346956946644,347.2010979957712,332.8675035528031,517.8679518711901,353.0555549791492,560.8992353614634,136.95381765261502,224.4952566431708,168.58250794306826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
